"id_rest","street_num","street_name","city","county_name","lat","lng"
433,1111,"el camino real","santa clara","Santa Clara",37.35404,-121.94881
434,1547,"pacific ave # b","santa cruz","Santa Cruz",36.97636,-122.02751
435,105,"hagemann ave","santa cruz","Santa Cruz",36.97818,-122.00147
436,1733,"seabright ave","santa cruz","Santa Cruz",36.98091,-122.01113
437,533,"ocean st","santa cruz","Santa Cruz",36.97571,-122.01973
438,4303,"1/2 scotts valley dr","scotts valley","Santa Cruz",37.04653,-122.02012
439,4610,"soquel dr","soquel","Santa Cruz",36.98758,-121.95797
440,3045,"porter st","soquel","Santa Cruz",36.98901,-121.95775
441,4720,"soquel dr","soquel","Santa Cruz",36.98804,-121.95667
442,542,"lakeside dr # 3","sunnyvale","Santa Clara",37.38544,-121.99293
443,219,"e washington ave","sunnyvale","Santa Clara",37.37585,-122.02864
444,172,"s murphy ave","sunnyvale","Santa Clara",37.37643,-122.02995
445,NA,"","sunnyvale","Santa Clara",37.37172,-122.03801
446,1031,"e duane ave # i","sunnyvale","Santa Clara",37.38827,-121.99874
447,307,"n fairoaks ave","sunnyvale","Santa Clara",37.3819173,-122.0185201
448,1230,"grant ave.","san francisco","San Francisco",37.79851,-122.40706
449,799,"gravenstein hwy s","sebastopol","Sonoma",38.3942673,-122.8186557
450,760,"clay st","san francisco","San Francisco",37.79442,-122.406
451,1107,"market st","san francisco","San Francisco",37.7801811,-122.4126287
452,2520,"noriega st","san francisco","San Francisco",37.75378,-122.49088
453,1205,"el camino real","santa clara","Santa Clara",NA,NA
454,2277,"el camino real","santa clara","Santa Clara",37.35265,-121.96456
455,5101,"great america parkway / westin hotel","santa clara","Santa Clara",37.40506,-121.97679
456,2030,"union st","san francisco","San Francisco",37.79768,-122.43269
457,5720,"mowry school rd","newark","Alameda",37.52106,-121.9925
458,2420,"lombard (at scott)","san francisco","San Francisco",37.79943,-122.44145
459,1475,"polk st","san francisco","San Francisco",NA,NA
460,900,"pine st.","san francisco","San Francisco",37.79097,-122.41087
461,2545,"polk st.","san francisco","San Francisco",37.80029,-122.42291
462,2,"stanford shopping center","palo alto","Santa Clara",37.44303,-122.16951
463,637,"so. b st.","san mateo","San Mateo",NA,NA
464,1227,"park st","alameda","Alameda",37.7616,-122.24519
465,820,"parker st bldg 13","berkeley","Alameda",37.85784,-122.29505
466,2045,"allston way","berkeley","Alameda",37.86944,-122.26948
467,3170,"college ave","berkeley","Alameda",37.85148,-122.25279
468,2000,"powell st","emeryville","Alameda",37.838,-122.30085
469,4240,"hollis st","emeryville","Alameda",37.83258,-122.28606
470,310,"main st","los altos","Santa Clara",37.37844,-122.11704
471,125,"w main st","los gatos","Santa Clara",37.22208,-121.98325
472,869,"santa cruz ave","menlo park","San Mateo",37.45012,-122.18542
473,233,"w main ave # b","morgan hill","Santa Clara",37.12803,-121.65894
475,1011,"1st st","napa","Napa",38.2989651,-122.2856666
476,1408,"clay st","napa","Napa",38.29818,-122.29011
477,180,"grand ave ste 115","oakland","Alameda",37.81133,-122.26294
478,2204,"broadway","oakland","Alameda",37.81105,-122.26653
479,642,"ramona st","palo alto","Santa Clara",37.44381,-122.16027
480,1300,"polk","san francisco","San Francisco",37.78888,-122.42009
481,320,"cedar st # a","santa cruz","Santa Cruz",36.96978,-122.02603
482,1634,"seabright ave","santa cruz","Santa Cruz",36.9791991,-122.0099139
483,NA,"","saratoga","Santa Clara",37.27106,-122.01402
484,12840,"saratoga sunnyvale rd","saratoga","Santa Clara",37.28209,-122.03186
485,4763,"soquel dr","soquel","Santa Cruz",36.98869,-121.95649
486,2909,"ygnacio valley rd","walnut creek","Contra Costa",37.9261229,-122.0173402
487,NA,"hill rd. next to whole foods","los gatos","Santa Clara",37.22131,-121.97927
488,1200,"or 1300 something on gilman st.","berkeley","Alameda",37.8812457,-122.2898051
489,2310,"mendocino ave","santa rosa","Sonoma",38.4632211,-122.7181601
490,515,"hahman dr","santa rosa","Sonoma",38.44618,-122.6862
491,122,"w napa st","sonoma","Sonoma",38.29239,-122.45961
492,19161,"sonoma hwy","sonoma","Sonoma",38.30039,-122.47641
493,278,"university ave.","palo alto","Santa Clara",37.44563,-122.16151
494,220,"hamilton","palo alto","Santa Clara",37.44399,-122.16117
495,260,"lorton avenue","burlingame","San Mateo",37.57898,-122.34546
496,2134,"polk st","san francisco","San Francisco",37.79653,-122.42159
497,NA,"shore shopping center","alameda","Alameda",37.75643,-122.25175
498,1872,"a st","antioch","Contra Costa",38.00407,-121.80617
499,324,"g st","antioch","Contra Costa",38.01569,-121.81405
500,217,"appleton dr","aptos","Santa Cruz",36.96812,-121.89576
501,1983,"shattuck ave","berkeley","Alameda",37.87248,-122.26814
502,6258,"bethel island rd","bethel island","Contra Costa",38.015945,-121.6404251
503,504,"bay ave","capitola","Santa Cruz",36.97864,-121.95249
504,295,"lake merced blvd","daly city","San Mateo",37.6996122,-122.4838801
506,3333,"n texas st","fairfield","Solano",38.28962,-122.0349
507,6259,"graham hill rd","felton","Santa Cruz",37.0515819,-122.0694921
508,1029,"arnold dr ste 3","martinez","Contra Costa",37.99543,-122.10837
509,325,"sharon park dr","menlo park","San Mateo",37.42398,-122.19693
510,380,"s main st","milpitas","Santa Clara",37.42535,-121.90514
511,174,"cesta st","napa","Napa",38.28402,-122.29108
512,542,"grand ave","oakland","Alameda",37.80901,-122.25078
513,718,"franklin st","oakland","Alameda",37.79929,-122.27253
514,769,"hickey blvd","pacifica","San Mateo",37.66116,-122.47801
515,381,"california ave.","palo alto","Santa Clara",37.4333778,-122.1391794
516,550,"waverley","palo alto","Santa Clara",37.44645,-122.15991
517,700,"welch rd","palo alto","Santa Clara",37.43754,-122.17303
518,607,"gregory ln","pleasant hill","Contra Costa",37.94848,-122.08072
519,1108,"stoneridge mall","pleasanton","Alameda",37.69463,-121.93158
520,3520,"solano ave","richmond","Contra Costa",37.94281,-122.33346
521,101,"park pl.","richmond","Contra Costa",37.92694,-122.38458
522,1119,"industrial rd","san carlos","San Mateo",37.50346,-122.24729
523,150,"s 1st st ste 115","san jose","Santa Clara",37.33363,-121.88796
524,152,"n 3rd st","san jose","Santa Clara",37.33956,-121.88952
525,271,"e brokaw rd","san jose","Santa Clara",NA,NA
526,3151,"crow canyon pl # g","san ramon","Contra Costa",37.77805,-121.96886
527,388,"s overlook dr","san ramon","Contra Costa",37.76629,-121.94493
528,514,"front st","santa cruz","Santa Cruz",36.97251,-122.02403
529,824,"w el camino real","sunnyvale","Santa Clara",37.36949,-122.04212
530,29320,"union city blvd","union city","Alameda",37.6084068,-122.0826413
531,67,"broadway","walnut creek","Contra Costa",37.8965025,-122.0579914
532,41,"simms st","san rafael","Marin",37.95761,-122.50701
533,1665,"sebastopol rd","santa rosa","Sonoma",38.42785,-122.73828
534,3080,"marlow rd","santa rosa","Sonoma",38.46569,-122.751
535,128,"n main st","sebastopol","Sonoma",38.402423,-122.8245861
536,529,"st","sonoma","Sonoma",38.29188,-122.45728
537,122,"w napa st","sonoma","Sonoma",38.29239,-122.45961
538,19161,"sonoma hwy","sonoma","Sonoma",38.30039,-122.47641
539,122,"w napa st","sonoma","Sonoma",38.29239,-122.45961
540,19161,"sonoma hwy","sonoma","Sonoma",38.30039,-122.47641
541,123,"battery st","san francisco","San Francisco",37.79264,-122.40043
542,376,"university ave.","palo alto","Santa Clara",37.4467,-122.16045
543,125,"university ave.","palo alto","Santa Clara",37.44405,-122.16375
545,93,"town & country village","palo alto","Santa Clara",37.44466,-122.16079
546,1849,"el camino real","burlingame","San Mateo",37.5954941,-122.385127
547,NA,"","san francisco","San Francisco",37.77713,-122.41964
548,81,"e. 3rd ave.","san mateo","San Mateo",37.56419,-122.32477
549,441,"saratoga ave.","san jose","Santa Clara",37.31931,-121.97433
550,1308,"burlingame ave","burlingame","San Mateo",37.57857,-122.34754
551,101,"new montgomery","san francisco","San Francisco",37.78736,-122.40018
552,1353,"lincoln ave.","calistoga","Napa",38.57832,-122.57954
553,446,"columbus avenue","san francisco","San Francisco",37.79918,-122.40828
554,953,"san pablo ave","albany","Alameda",37.88837,-122.29806
555,858,"san pablo ave","albany","Alameda",37.89043,-122.29928
556,809,"w 2nd st","antioch","Contra Costa",38.01658,-121.81649
557,864,"el camino real","belmont","San Mateo",37.52146,-122.27762
558,1410,"old county rd","belmont","San Mateo",37.51666,-122.27027
559,11646,"alba rd","ben lomond","Santa Cruz",37.0995741,-122.1176626
560,321,"1st st","benicia","Solano",38.04716,-122.16091
561,131,"1st st # b","benicia","Solano",38.04642,-122.16238
562,726,"1st st","benicia","Solano",38.05021,-122.15784
563,120,"w h st","benicia","Solano",38.05057,-122.15864
564,1202,"e 5th st","benicia","Solano",38.05013,-122.14704
565,1591,"solano ave","berkeley","Alameda",37.8913,-122.2848
566,1333,"university ave","berkeley","Alameda",37.87019,-122.28577
567,2598,"telegraph ave","berkeley","Alameda",37.86344,-122.25901
568,2181,"shattuck ave","berkeley","Alameda",NA,NA
569,1310,"university ave","berkeley","Alameda",NA,NA
570,100,"seawall dr.","berkeley","Alameda",37.86191,-122.31768
571,3101,"shattuck ave.","berkeley","Alameda",37.85298,-122.26591
572,984,"university ave","berkeley","Alameda",37.86831,-122.29468
573,1822,"san pablo ave","berkeley","Alameda",37.87071,-122.29304
574,2114,"vine st","berkeley","Alameda",37.88012,-122.26862
575,NA,"","boulder creek","Santa Cruz",37.12608,-122.12666
576,1327,"broadway","burlingame","San Mateo",37.5852022,-122.3652697
577,241,"california dr","burlingame","San Mateo",37.57898,-122.34473
578,241,"california dr","burlingame","San Mateo",37.57898,-122.34473
579,221,"park rd","burlingame","San Mateo",37.5775,-122.3463
580,1250,"lincoln ave","calistoga","Napa",38.5766117,-122.5796996
581,2369,"winchester blvd","campbell","Santa Clara",37.27998,-121.9507
582,NA,"","campbell","Santa Clara",37.2889,-121.94487
583,1779,"winchester blvd # 81","campbell","Santa Clara",37.29127,-121.95091
584,1875,"s. bascom ave","campbell","Santa Clara",37.28841,-121.93338
585,2617,"carnation ct","castro valley","Alameda",37.69873,-122.09395
586,20710,"rutledge rd","castro valley","Alameda",37.69435,-122.08483
587,3717,"castro valley blvd","castro valley","Alameda",37.69406,-122.0707
588,191,"highway 156","castroville","Monterey",36.77229,-121.73228
589,2325,"clayton rd","concord","Contra Costa",37.97608,-122.02941
590,2045,"mount diablo st","concord","Contra Costa",37.97779,-122.03527
591,2001,"salvio st","concord","Contra Costa",37.97727,-122.03568
592,5400,"ygnacio valley rd","concord","Contra Costa",37.95077,-121.95749
593,1114,"meadow ln","concord","Contra Costa",37.9572773,-122.0395482
594,282,"sun valley mall","concord","Contra Costa",37.967283,-122.0622201
595,2118,"willow pass rd # 600","concord","Contra Costa",37.97645,-122.03362
596,5400,"ygnacio valley rd # a10","concord","Contra Costa",37.95077,-121.95749
597,21619,"stevens creek blvd","cupertino","Santa Clara",37.3232,-122.05162
598,19980,"homestead rd","cupertino","Santa Clara",37.33704,-122.02256
599,6192,"mission st","daly city","San Mateo",37.706845,-122.4588169
600,7379,"mission st","daly city","San Mateo",37.68983,-122.46475
601,212,"school st","daly city","San Mateo",37.69359,-122.46953
602,3456,"camino tassajara","danville","Contra Costa",37.7986376,-121.918513
603,369,"hartz ave","danville","Contra Costa",37.82182,-122.00032
604,7459,"amador valley blvd","dublin","Alameda",37.71026,-121.9286
605,7851,"amador valley blvd","dublin","Alameda",37.70678,-121.93547
606,7294,"san ramon rd","dublin","Alameda",37.705,-121.93769
607,7138,"village pky","dublin","Alameda",37.70929,-121.92698
608,2240,"university ave","east palo alto","San Mateo",37.46667,-122.1411
611,6701,"bay st","emeryville","Alameda",37.84801,-122.29573
612,1712,"w texas st","fairfield","Solano",38.24964,-122.05926
613,833,"texas st","fairfield","Solano",NA,NA
614,3990,"paradise valley rd","fairfield","Solano",38.2966305,-122.0267432
615,37422,"fremont blvd # b","fremont","Alameda",37.55804,-122.00549
616,4500,"peralta blvd","fremont","Alameda",37.55139,-122.0110186
617,40645,"fremont blvd ste 28","fremont","Alameda",37.53504,-121.96531
618,37671,"niles blvd","fremont","Alameda",37.57623,-121.97731
619,43301,"mission blvd","fremont","Alameda",37.53316,-121.9205
620,37501,"niles blvd","fremont","Alameda",37.57666,-121.97921
621,3575,"peralta blvd","fremont","Alameda",37.5597858,-122.0027391
622,924,"praderia cir","fremont","Alameda",37.51883,-121.92228
623,356,"main st","half moon bay","San Mateo",37.4649,-122.42932
624,27935,"manon ave","hayward","Alameda",37.63339,-122.06672
625,1082,"b st","hayward","Alameda",37.67392,-122.08147
626,18974,"meekland ave","hayward","Alameda",37.6803,-122.11289
627,22779,"6th st","hayward","Alameda",37.67665,-122.07112
628,26966,"aberdeen pl","hayward","Alameda",37.66078,-122.03301
629,22170,"mission blvd","hayward","Alameda",37.67703,-122.08949
630,939,"b st","hayward","Alameda",37.67222,-122.08321
631,31113,"mission blvd","hayward","Alameda",37.61884,-122.03569
632,20918,"mission blvd","hayward","Alameda",37.68464,-122.09878
633,22580,"grand st","hayward","Alameda",37.67055,-122.0893
634,26050,"mocine ave","hayward","Alameda",37.64851,-122.07574
635,18553,"mission blvd","hayward","Alameda",37.6880117,-122.1042628
636,464,"grove way","hayward","Alameda",37.67783,-122.10013
637,21995,"mission blvd","hayward","Alameda",37.67784,-122.09144
638,22554,"main st","hayward","Alameda",37.67348,-122.08281
639,25144,"mission blvd","hayward","Alameda",37.65811,-122.07191
640,1001,"b st","hayward","Alameda",37.67275,-122.0824
641,24018,"hesperian blvd","hayward","Alameda",37.65242,-122.10922
642,390,"winton ave","hayward","Alameda",37.6631,-122.08512
643,201,"5th st","hollister","San Benito",NA,NA
644,3553,"mount diablo blvd","lafayette","Contra Costa",37.89157,-122.12044
645,5,"smoke tree ct","lafayette","Contra Costa",37.95348,-122.10286
646,909,"club house dr # a","livermore","Alameda",37.69613,-121.82347
647,1840,"portola ave","livermore","Alameda",37.6914294,-121.7751747
648,2677,"old 1st st","livermore","Alameda",37.68489,-121.76438
649,15,"n santa cruz ave","los gatos","Santa Clara",37.22327,-121.98392
650,1150,"arnold dr # c","martinez","Contra Costa",37.99347,-122.10242
651,501,"main st","martinez","Contra Costa",38.01665,-122.13816
652,1389,"orange ave","menlo park","San Mateo",37.436945,-122.2028201
653,241,"el camino real","menlo park","San Mateo",37.44848,-122.17477
654,134,"s main st","milpitas","Santa Clara",37.42856,-121.90577
655,1905,"n milpitas blvd","milpitas","Santa Clara",37.45818,-121.91203
656,1002,"viader dr","moraga","Contra Costa",37.8341861,-122.1306232
657,17365,"monterey rd","morgan hill","Santa Clara",37.12833,-121.65321
659,304,"lincoln ave","napa","Napa",38.31082,-122.27722
660,3385,"calif blvd","napa","Napa",NA,NA
661,974,"franklin st","napa","Napa",38.29745,-122.28838
662,2560,"macgregor ct","napa","Napa",38.31585,-122.32277
663,2443,"w park ave","napa","Napa",38.30911,-122.3194
664,2043,"w f st","napa","Napa",38.30239,-122.30688
665,5810,"jarvis ave","newark","Alameda",37.5512,-122.04811
666,35201,"newark blvd","newark","Alameda",37.54772,-122.0466
667,36601,"newark blvd # 81","newark","Alameda",37.53896,-122.03404
668,37013,"ash st","newark","Alameda",NA,NA
669,7167,"thornton ave","newark","Alameda",37.53058,-122.03771
670,2101,"macarthur blvd","oakland","Alameda",37.80031,-122.2172
671,400,"29th ave","oakland","Alameda",37.77279,-122.23497
672,1950,"san pablo ave","oakland","Alameda",37.8096325,-122.2727027
673,1450,"lakeshore ave","oakland","Alameda",37.79963,-122.2567
674,5819,"college ave","oakland","Alameda",37.8465,-122.2522
675,4162,"piedmont ave","oakland","Alameda",37.82678,-122.25151
676,120,"11th st","oakland","Alameda",37.79941,-122.26452
677,2272,"telegraph ave","oakland","Alameda",37.81236,-122.26857
678,952,"fruitvale ave","oakland","Alameda",37.7749849,-122.2269531
679,266,"14th st","oakland","Alameda",NA,NA
680,3000,"macarthur blvd","oakland","Alameda",NA,NA
681,2214,"macarthur blvd","oakland","Alameda",37.80063,-122.21572
682,1658,"12th st # a","oakland","Alameda",37.81094,-122.2965
683,126,"14th st # 32","oakland","Alameda",37.80126,-122.2630503
684,3629,"martin luther king jr way","oakland","Alameda",37.82585,-122.26976
685,1943,"fruitvale ave","oakland","Alameda",37.78363,-122.22315
